64.0,315.0
334.0,429.0
470.0,526.0
716.0,565.0
964.0,630.0
315.0,268.0
496.0,298.0
585.0,396.0
716.0,338.0
790.0,440.0
957.0,485.0
493.0,136.0
706.0,185.0
957.0,276.0
