34.0,570.0
261.0,536.0
437.0,540.0
664.0,438.0
950.0,353.0
132.0,427.0
251.0,363.0
402.0,386.0
438.0,272.0
594.0,309.0
774.0,230.0
124.0,258.0
288.0,172.0
557.0,75.0
