15.0,634.0
259.0,596.0
439.0,606.0
671.0,504.0
988.0,404.0
110.0,494.0
240.0,427.0
391.0,447.0
429.0,329.0
594.0,363.0
799.0,291.0
97.0,316.0
272.0,227.0
557.0,128.0
