115.0,202.0
350.0,314.0
476.0,404.0
696.0,441.0
918.0,513.0
341.0,159.0
494.0,189.0
578.0,284.0
698.0,229.0
758.0,330.0
910.0,366.0
497.0,32.0
683.0,81.0
916.0,166.0
